(~G <=> I) & (~G <=> I) & (~E <=> ~G) & (~E <=> ~G) & (~G <=> I) & (~E <=> ~G) . What is ~G ?	(~G <=> I) & (~E <=> ~G) . What is ~G ?	(~G <=> I) & (~E <=> ~G)	Unknown HELP!
(~A ^ H) & (~A ^ H) & (H <=> ~I) & (~I <=> ~G) & ~A & (~I <=> ~G) & (~A ^ H) & (~I <=> ~G) & (H <=> ~I) & (H <=> ~I) . What is H ?	(~A ^ H) & (H <=> ~I) & (~I <=> ~G) & ~A . What is H ?	(~A ^ H) & (H <=> ~I) & (~I <=> ~G) & ~A	False
A & A & A . What is ~A ?	A . What is ~A ?	A	False
(~E & ~J) & (~E & ~J) & (~E & ~J) . What is ~J ?	(~E & ~J) . What is ~J ?	(~E & ~J)	True
~A & ~A & C & (D ==> E) & (F & ~A) & (D ==> E) & C & C & (D ==> E) & (F & ~A) . What is ~C ?	~A & C & (D ==> E) & (F & ~A) . What is ~C ?	~A & C & (D ==> E) & (F & ~A)	False
(~C & ~F) . What is F ?	(~C & ~F) . What is F ?	(~C & ~F)	False
(~F & B) & ~F & (C <=> ~F) & (C <=> ~F) & (C <=> ~F) . What is F ?	(~F & B) & ~F & (C <=> ~F) . What is F ?	(~F & B) & ~F & (C <=> ~F)	False
~H & (~H ==> ~F) & ~H & (~C | ~D) & (~D ==> ~J) & D & D & D & ~H & (~C | ~D) . What is ~D ?	~H & (~H ==> ~F) & (~C | ~D) & (~D ==> ~J) & D . What is ~D ?	~H & (~H ==> ~F) & (~C | ~D) & (~D ==> ~J) & D	False
~E . What is ~E ?	~E . What is ~E ?	~E	True
(~I | ~C) & I & I & I . What is ~I ?	(~I | ~C) & I . What is ~I ?	(~I | ~C) & I	False
~H & (~C <=> ~I) & (~J | ~E) & ~H & (B ^ ~J) & (B ^ ~J) & ~H & (~C <=> ~I) & (B ^ ~J) & J & J & J . What is ~J ?	~H & (~C <=> ~I) & (~J | ~E) & (B ^ ~J) & J . What is ~J ?	~H & (~C <=> ~I) & (~J | ~E) & (B ^ ~J) & J	False
(I ^ D) . What is ~D ?	(I ^ D) . What is ~D ?	(I ^ D)	Unknown HELP!
~H & (H & ~C) & (~D <=> J) & ~E & ~E & (H & ~C) & (H & ~C) & ~E . What is ~D ?	~H & (H & ~C) & (~D <=> J) & ~E . What is ~D ?	~H & (H & ~C) & (~D <=> J) & ~E	Contradictory
~H . What is ~H ?	~H . What is ~H ?	~H	True
~A & ~A . What is A ?	~A . What is A ?	~A	False
(~C ==> D) & (H & ~C) & ~C & ~C . What is H ?	(~C ==> D) & (H & ~C) & ~C . What is H ?	(~C ==> D) & (H & ~C) & ~C	True
B & (B & C) & (B & C) . What is C ?	B & (B & C) . What is C ?	B & (B & C)	True
(D & ~G) & (D & ~G) & (D & ~G) & (B & ~J) & ~C & (~J & H) & ~C . What is J ?	(D & ~G) & (B & ~J) & ~C & (~J & H) . What is J ?	(D & ~G) & (B & ~J) & ~C & (~J & H)	False
E & (~E & ~A) & (~A | G) & E & (~A | G) & (~A | G) . What is ~A ?	E & (~E & ~A) & (~A | G) . What is ~A ?	E & (~E & ~A) & (~A | G)	Contradictory
~J . What is ~J ?	~J . What is ~J ?	~J	True
G . What is ~G ?	G . What is ~G ?	G	False
(H ^ ~G) & (~G ==> E) & (~G ==> E) & ~H & (B | H) & ~H & ~H . What is G ?	(H ^ ~G) & (~G ==> E) & ~H & (B | H) . What is G ?	(H ^ ~G) & (~G ==> E) & ~H & (B | H)	False
~D . What is H ?	~D . What is H ?	~D	Unknown HELP!
~J & ~J & ~J . What is ~J ?	~J . What is ~J ?	~J	True
~G & (I ==> ~G) & (E <=> ~J) & (I ==> ~G) & ~E & (E <=> ~J) & ~E . What is F ?	~G & (I ==> ~G) & (E <=> ~J) & ~E . What is F ?	~G & (I ==> ~G) & (E <=> ~J) & ~E	Unknown HELP!
D & D & D . What is ~D ?	D . What is ~D ?	D	False
(~A ^ ~F) & (~F & G) & (~A ^ ~F) & ~D & (~F & G) . What is A ?	(~A ^ ~F) & (~F & G) & ~D . What is A ?	(~A ^ ~F) & (~F & G) & ~D	True
~C & (~C ==> ~E) & (~C ==> ~E) & ~C & ~C & (F | ~C) . What is ~C ?	~C & (~C ==> ~E) & (F | ~C) . What is ~C ?	~C & (~C ==> ~E) & (F | ~C)	True
(~B & G) & (~B & G) & (F <=> ~I) & ~G & ~G & ~A & (F <=> ~I) & (F <=> ~I) & (~B & G) & ~G . What is F ?	(~B & G) & (F <=> ~I) & ~G & ~A . What is F ?	(~B & G) & (F <=> ~I) & ~G & ~A	Contradictory
~I & (A & ~D) & (~D <=> ~I) & (~D <=> ~I) & (~D <=> ~I) . What is I ?	~I & (A & ~D) & (~D <=> ~I) . What is I ?	~I & (A & ~D) & (~D <=> ~I)	False
I . What is I ?	I . What is I ?	I	True
(~C <=> G) & (G | H) & G . What is G ?	(~C <=> G) & (G | H) & G . What is G ?	(~C <=> G) & (G | H) & G	True
(~E ^ C) & (~A ==> ~E) & (~E ^ C) & C & (~E ^ C) & (~H ^ ~A) & (~H ^ ~A) & (~H ^ ~A) & C & C . What is ~H ?	(~E ^ C) & (~A ==> ~E) & C & (~H ^ ~A) . What is ~H ?	(~E ^ C) & (~A ==> ~E) & C & (~H ^ ~A)	True
B & (B <=> ~H) & (B <=> ~H) & B & (~E <=> B) & B . What is ~H ?	B & (B <=> ~H) & (~E <=> B) . What is ~H ?	B & (B <=> ~H) & (~E <=> B)	True
(G & ~C) & (G & ~C) & (~C ==> E) & (~C ==> E) . What is ~G ?	(G & ~C) & (~C ==> E) . What is ~G ?	(G & ~C) & (~C ==> E)	False
(~G & ~H) & (E | ~G) & C & (E | ~G) & (I ==> C) & (E | ~G) & C & C . What is H ?	(~G & ~H) & (E | ~G) & C & (I ==> C) . What is H ?	(~G & ~H) & (E | ~G) & C & (I ==> C)	False
(B ^ A) & (G & B) & (A | ~I) & (A | ~I) & (G & B) . What is B ?	(B ^ A) & (G & B) & (A | ~I) . What is B ?	(B ^ A) & (G & B) & (A | ~I)	True
(~H <=> ~D) & (~D & ~I) & ~A & (~I & G) & (~A ^ ~B) & (~D & ~I) & D & D & ~A & D & ~A . What is ~H ?	(~H <=> ~D) & (~D & ~I) & ~A & (~I & G) & (~A ^ ~B) & D . What is ~H ?	(~H <=> ~D) & (~D & ~I) & ~A & (~I & G) & (~A ^ ~B) & D	Contradictory
E & (J <=> H) & (J <=> H) & (E <=> J) & (E <=> J) & (H & ~B) & (H & ~B) & (H & ~B) . What is H ?	E & (J <=> H) & (E <=> J) & (H & ~B) . What is H ?	E & (J <=> H) & (E <=> J) & (H & ~B)	True
(J ==> C) & (J ==> C) & (~E ^ ~G) & (~E ^ ~G) & (J ==> C) & (I & ~A) & (I & ~A) & B & (I & ~A) & (~A & J) & B & B . What is ~A ?	(J ==> C) & (~E ^ ~G) & (I & ~A) & B & (~A & J) . What is ~A ?	(J ==> C) & (~E ^ ~G) & (I & ~A) & B & (~A & J)	True
(~H & I) & (I ^ ~A) & (I ^ ~A) & (G ==> ~H) & (I ^ ~A) . What is ~H ?	(~H & I) & (I ^ ~A) & (G ==> ~H) . What is ~H ?	(~H & I) & (I ^ ~A) & (G ==> ~H)	True
(J & B) & (~I <=> J) & (~C | ~G) & (~C | ~G) & C & C . What is ~I ?	(J & B) & (~I <=> J) & (~C | ~G) & C . What is ~I ?	(J & B) & (~I <=> J) & (~C | ~G) & C	True
(~C <=> ~A) & G & (~H | ~D) & (~H | ~D) & C & C . What is A ?	(~C <=> ~A) & G & (~H | ~D) & C . What is A ?	(~C <=> ~A) & G & (~H | ~D) & C	True
D & D . What is ~D ?	D . What is ~D ?	D	False
A & A & A . What is A ?	A . What is A ?	A	True
A & A . What is A ?	A . What is A ?	A	True
(H <=> J) & (H <=> J) & (B <=> H) & (B <=> H) & ~I & ~I & (B <=> H) & (J | I) & (J | I) & ~I & (H <=> J) . What is ~B ?	(H <=> J) & (B <=> H) & ~I & (J | I) . What is ~B ?	(H <=> J) & (B <=> H) & ~I & (J | I)	False
(~C ==> H) & ~I & (~C ==> H) & ~I & (~J & G) & (G & ~C) & (~F & ~I) & (~F & ~I) & (G & ~C) . What is J ?	(~C ==> H) & ~I & (~J & G) & (G & ~C) & (~F & ~I) . What is J ?	(~C ==> H) & ~I & (~J & G) & (G & ~C) & (~F & ~I)	False
(C <=> D) & (~G ^ ~I) & D & (~G ^ ~I) & (F <=> B) & (F <=> B) & (F <=> B) & (~G ^ ~I) & (D & F) & G & G & G . What is ~B ?	(C <=> D) & (~G ^ ~I) & D & (F <=> B) & (D & F) & G . What is ~B ?	(C <=> D) & (~G ^ ~I) & D & (F <=> B) & (D & F) & G	False
(~H & B) & (~H & B) & (C | ~I) & ~J & I & (A ^ ~F) & (A ^ ~F) & (~H & B) & (C | ~I) & (~I ==> ~H) & ~J & (C | ~I) & (~I ==> ~H) & ~J . What is C ?	(~H & B) & (C | ~I) & ~J & I & (A ^ ~F) & (~I ==> ~H) . What is C ?	(~H & B) & (C | ~I) & ~J & I & (A ^ ~F) & (~I ==> ~H)	True
~E . What is E ?	~E . What is E ?	~E	False
B . What is ~B ?	B . What is ~B ?	B	False
(~E <=> F) & (F ==> A) & (~E <=> F) & (~E <=> F) & (F ==> A) & (F ==> A) & ~C & ~C & ~C . What is ~C ?	(~E <=> F) & (F ==> A) & ~C . What is ~C ?	(~E <=> F) & (F ==> A) & ~C	True
(~A <=> E) & (C & ~A) & (C & ~A) & (C & ~A) & (~A <=> E) & (~A <=> E) . What is ~C ?	(~A <=> E) & (C & ~A) . What is ~C ?	(~A <=> E) & (C & ~A)	False
(J ^ D) & ~D & (~I | ~G) & (~I | ~G) & (J ^ D) & (J ^ D) & (~G | J) & (~I | ~G) & (~G | J) & (~G | J) . What is J ?	(J ^ D) & ~D & (~I | ~G) & (~G | J) . What is J ?	(J ^ D) & ~D & (~I | ~G) & (~G | J)	True
~J & ~J & ~J . What is ~J ?	~J . What is ~J ?	~J	True
~F & (C <=> B) & (C <=> B) & (B ==> F) & ~F & (B ==> F) & ~F & (B ==> F) & (F <=> E) & (C <=> B) & (F <=> E) . What is ~C ?	~F & (C <=> B) & (B ==> F) & (F <=> E) . What is ~C ?	~F & (C <=> B) & (B ==> F) & (F <=> E)	True
(D ^ ~C) & (F ==> D) & ~J & (~I ==> J) & (~B & F) & ~J & (~B & F) . What is ~B ?	(D ^ ~C) & (F ==> D) & ~J & (~I ==> J) & (~B & F) . What is ~B ?	(D ^ ~C) & (F ==> D) & ~J & (~I ==> J) & (~B & F)	True
(~A & E) & (~H <=> ~A) & (~H <=> ~A) & (~A & E) & (~A & E) & ~E & ~E & ~E . What is ~E ?	(~A & E) & (~H <=> ~A) & ~E . What is ~E ?	(~A & E) & (~H <=> ~A) & ~E	Contradictory
(I <=> ~H) & (~H & ~J) & (~H & ~J) & (~J | ~G) & (~J | ~G) & (~J | ~G) . What is ~H ?	(I <=> ~H) & (~H & ~J) & (~J | ~G) . What is ~H ?	(I <=> ~H) & (~H & ~J) & (~J | ~G)	True
(~B ==> ~I) & ~B & (~E & D) & ~B . What is ~E ?	(~B ==> ~I) & ~B & (~E & D) . What is ~E ?	(~B ==> ~I) & ~B & (~E & D)	True
B & B & B . What is ~H ?	B . What is ~H ?	B	Unknown HELP!
(~E <=> ~G) & (A ^ ~H) & (~G ^ ~J) & (~J <=> ~D) & (A ^ ~H) & (~J <=> ~D) & G & G & ~H & (~G ^ ~J) & ~H & ~H . What is ~D ?	(~E <=> ~G) & (A ^ ~H) & (~G ^ ~J) & (~J <=> ~D) & G & ~H . What is ~D ?	(~E <=> ~G) & (A ^ ~H) & (~G ^ ~J) & (~J <=> ~D) & G & ~H	True
~B & (I ^ ~H) & ~B & (~D | B) & ~B & (~D | B) & (~H | ~A) & (G & I) & (I ^ ~H) & (I ^ ~H) & (~H | ~A) . What is I ?	~B & (I ^ ~H) & (~D | B) & (~H | ~A) & (G & I) . What is I ?	~B & (I ^ ~H) & (~D | B) & (~H | ~A) & (G & I)	True
G . What is G ?	G . What is G ?	G	True
(~J & G) & ~I & (~J & G) & (H <=> ~J) & (G <=> ~I) & (~J & G) & ~I & ~I . What is ~H ?	(~J & G) & ~I & (H <=> ~J) & (G <=> ~I) . What is ~H ?	(~J & G) & ~I & (H <=> ~J) & (G <=> ~I)	False
~G & ~G . What is G ?	~G . What is G ?	~G	False
(B ^ C) & (B ^ C) & (I & A) & ~I & (B ^ C) & G & ~I & ~I & G . What is H ?	(B ^ C) & (I & A) & ~I & G . What is H ?	(B ^ C) & (I & A) & ~I & G	Contradictory
~E & ~I & ~I & ~I & (~A | ~E) & (I | ~F) & (I | ~F) . What is F ?	~E & ~I & (~A | ~E) & (I | ~F) . What is F ?	~E & ~I & (~A | ~E) & (I | ~F)	False
~F . What is ~F ?	~F . What is ~F ?	~F	True
(~C <=> F) & (~C <=> F) & (D & ~C) & (~C <=> F) & (D & ~C) & (D & ~C) . What is C ?	(~C <=> F) & (D & ~C) . What is C ?	(~C <=> F) & (D & ~C)	False
(C ^ ~J) & (~F <=> E) & (C ^ ~J) & I & ~F & (C ^ ~J) & ~F . What is F ?	(C ^ ~J) & (~F <=> E) & I & ~F . What is F ?	(C ^ ~J) & (~F <=> E) & I & ~F	False
C & (~H | ~I) & (D ^ ~C) & (~H | ~I) & (D ^ ~C) & (~E & ~H) & (~E & ~H) & C & (~E & ~H) & (~F & ~E) . What is ~E ?	C & (~H | ~I) & (D ^ ~C) & (~E & ~H) & (~F & ~E) . What is ~E ?	C & (~H | ~I) & (D ^ ~C) & (~E & ~H) & (~F & ~E)	True
~I & B & (D & ~E) & (~J | I) & B & (~J | I) & (~J | I) . What is J ?	~I & B & (D & ~E) & (~J | I) . What is J ?	~I & B & (D & ~E) & (~J | I)	False
(B <=> A) & (A | ~J) & J & (~F | B) & (B <=> A) & (B <=> A) & (A | ~J) & (A | ~J) . What is ~B ?	(B <=> A) & (A | ~J) & J & (~F | B) . What is ~B ?	(B <=> A) & (A | ~J) & J & (~F | B)	False
(H ==> ~A) & A & (~A <=> ~E) & A & A . What is ~A ?	(H ==> ~A) & A & (~A <=> ~E) . What is ~A ?	(H ==> ~A) & A & (~A <=> ~E)	False
(J ^ ~I) & (~I & ~F) & ~I & ~I . What is ~I ?	(J ^ ~I) & (~I & ~F) & ~I . What is ~I ?	(J ^ ~I) & (~I & ~F) & ~I	True
(~G | ~J) & (H & ~G) & (H & ~G) & (D <=> H) & E & (~G | ~J) & (H & ~G) & E & (~G | ~J) . What is ~D ?	(~G | ~J) & (H & ~G) & (D <=> H) & E . What is ~D ?	(~G | ~J) & (H & ~G) & (D <=> H) & E	False
(H ^ C) & H & (C <=> ~G) & H & (H ^ C) & ~F & (~G & B) & (E | F) & ~F & (E | F) & (~G & B) & (E | F) . What is ~H ?	(H ^ C) & H & (C <=> ~G) & ~F & (~G & B) & (E | F) . What is ~H ?	(H ^ C) & H & (C <=> ~G) & ~F & (~G & B) & (E | F)	Contradictory
~J & (~J ==> ~F) & (~J ==> ~F) . What is F ?	~J & (~J ==> ~F) . What is F ?	~J & (~J ==> ~F)	False
(A & ~D) & J & (~I <=> A) & J & F & (~H | J) & (~D & ~E) & F & (~H | J) & J & (~H | J) . What is E ?	(A & ~D) & J & (~I <=> A) & F & (~H | J) & (~D & ~E) . What is E ?	(A & ~D) & J & (~I <=> A) & F & (~H | J) & (~D & ~E)	False
G & (~H & ~D) & (~G | C) & G & (E <=> ~H) & (E <=> ~H) & (~H & ~D) & (~H & ~D) & G . What is ~E ?	G & (~H & ~D) & (~G | C) & (E <=> ~H) . What is ~E ?	G & (~H & ~D) & (~G | C) & (E <=> ~H)	False
(~D ^ A) & (A ==> I) & I & (I <=> B) & (~D ^ A) & (I <=> B) . What is ~I ?	(~D ^ A) & (A ==> I) & I & (I <=> B) . What is ~I ?	(~D ^ A) & (A ==> I) & I & (I <=> B)	False
(A & ~I) & ~J & ~J & (A & ~I) & (~H ^ A) . What is ~I ?	(A & ~I) & ~J & (~H ^ A) . What is ~I ?	(A & ~I) & ~J & (~H ^ A)	True
J & J & J . What is I ?	J . What is I ?	J	Unknown HELP!
A & A & A . What is ~A ?	A . What is ~A ?	A	False
J & (H | ~A) & (H | ~A) & (~J | E) & J & (H | ~A) & (F ==> ~J) & (~J | E) & ~H & (F ==> ~J) & (~J | E) & (F ==> ~J) & J . What is J ?	J & (H | ~A) & (~J | E) & (F ==> ~J) & ~H . What is J ?	J & (H | ~A) & (~J | E) & (F ==> ~J) & ~H	True
(A <=> J) & J & (~F ^ ~D) & D & (~F ^ ~D) & D & (~F ^ ~D) & D & J & J . What is D ?	(A <=> J) & J & (~F ^ ~D) & D . What is D ?	(A <=> J) & J & (~F ^ ~D) & D	True
(~I | E) & E & B & (C ==> ~G) & (C ==> ~G) & (C ==> ~G) & B & (~I | E) . What is ~B ?	(~I | E) & E & B & (C ==> ~G) . What is ~B ?	(~I | E) & E & B & (C ==> ~G)	False
(~E ==> G) & (J <=> B) & (J <=> B) & (J <=> B) & (~E ==> G) & (~E ==> G) & (G <=> ~I) & I & (G <=> ~I) & A & I & A . What is I ?	(~E ==> G) & (J <=> B) & (G <=> ~I) & I & A . What is I ?	(~E ==> G) & (J <=> B) & (G <=> ~I) & I & A	True
(H ^ F) & (F & ~B) & I & D & I & I & (~D ^ ~G) & (I <=> H) & (I <=> H) . What is F ?	(H ^ F) & (F & ~B) & I & D & (~D ^ ~G) & (I <=> H) . What is F ?	(H ^ F) & (F & ~B) & I & D & (~D ^ ~G) & (I <=> H)	Contradictory
~C & (C ^ ~A) . What is A ?	~C & (C ^ ~A) . What is A ?	~C & (C ^ ~A)	False
B & (A ==> ~B) & (A ==> ~B) & (~C <=> A) & (J ^ ~C) . What is ~A ?	B & (A ==> ~B) & (~C <=> A) & (J ^ ~C) . What is ~A ?	B & (A ==> ~B) & (~C <=> A) & (J ^ ~C)	True
~D . What is ~D ?	~D . What is ~D ?	~D	True
~H & (J | H) & ~H & ~H & (J | H) & (J | H) . What is H ?	~H & (J | H) . What is H ?	~H & (J | H)	False
(B & F) & (~G ==> J) & (F ==> H) & (B & F) & (~G ==> J) & (F ==> H) & ~J & (F ==> H) & (~G ==> J) & ~J . What is ~F ?	(B & F) & (~G ==> J) & (F ==> H) & ~J . What is ~F ?	(B & F) & (~G ==> J) & (F ==> H) & ~J	False
(E & ~F) & (E & ~F) & (~F & ~D) & (~F & ~D) . What is D ?	(E & ~F) & (~F & ~D) . What is D ?	(E & ~F) & (~F & ~D)	False
G . What is ~G ?	G . What is ~G ?	G	False
(~C | ~G) & (~G & ~F) & ~E & (~I ==> ~C) & (~I ==> ~C) & (D ==> E) & (~G & ~F) & (~C | ~G) & ~E & (D ==> E) & (~G & ~F) & (D ==> E) . What is G ?	(~C | ~G) & (~G & ~F) & ~E & (~I ==> ~C) & (D ==> E) . What is G ?	(~C | ~G) & (~G & ~F) & ~E & (~I ==> ~C) & (D ==> E)	False
~C . What is C ?	~C . What is C ?	~C	False
G & G & G . What is G ?	G . What is G ?	G	True
(D & ~G) & ~H & ~H & (D & ~G) & (~G <=> ~H) & (D & ~G) . What is D ?	(D & ~G) & ~H & (~G <=> ~H) . What is D ?	(D & ~G) & ~H & (~G <=> ~H)	True
G & (~D ^ ~E) & (~E & ~A) & (~D ^ ~E) & (~E & ~A) & (G ^ ~D) & (~E & ~A) & (~D ^ ~E) . What is ~D ?	G & (~D ^ ~E) & (~E & ~A) & (G ^ ~D) . What is ~D ?	G & (~D ^ ~E) & (~E & ~A) & (G ^ ~D)	False
(C | A) & (A <=> I) & ~A & (I <=> B) & (A <=> I) & (A <=> I) & (C | A) & ~A & ~A . What is A ?	(C | A) & (A <=> I) & ~A & (I <=> B) . What is A ?	(C | A) & (A <=> I) & ~A & (I <=> B)	False
~F & (~D | H) & (A | ~G) & ~F & (~D | H) & (~G | ~J) & (~B | A) & (~G | ~J) & (A | ~G) & (~D | H) & (~G | ~J) . What is A ?	~F & (~D | H) & (A | ~G) & (~G | ~J) & (~B | A) . What is A ?	~F & (~D | H) & (A | ~G) & (~G | ~J) & (~B | A)	Unknown HELP!
~F & (~E & G) & (~E & G) & ~F & ~F & (~E & G) . What is G ?	~F & (~E & G) . What is G ?	~F & (~E & G)	True
(J ^ ~A) & (~A ==> B) & C & C & (~E | D) & (~C | J) & (~E | D) & E & C & (~A ==> B) & E & (~A ==> B) . What is ~C ?	(J ^ ~A) & (~A ==> B) & C & (~E | D) & (~C | J) & E . What is ~C ?	(J ^ ~A) & (~A ==> B) & C & (~E | D) & (~C | J) & E	False
(D | ~C) & (~C & ~B) & (~C & ~B) & (D | ~C) & (D | ~C) & (~C & ~B) . What is C ?	(D | ~C) & (~C & ~B) . What is C ?	(D | ~C) & (~C & ~B)	False
I . What is ~I ?	I . What is ~I ?	I	False
~H & (~G <=> A) & (D ^ H) & A & A & A & ~H . What is ~H ?	~H & (~G <=> A) & (D ^ H) & A . What is ~H ?	~H & (~G <=> A) & (D ^ H) & A	True
~D . What is ~D ?	~D . What is ~D ?	~D	True
B & (J & ~G) & B & (I & C) & A & (~A & D) & (I & C) & (I & C) & (~A & D) & (D <=> J) . What is ~F ?	B & (J & ~G) & (I & C) & A & (~A & D) & (D <=> J) . What is ~F ?	B & (J & ~G) & (I & C) & A & (~A & D) & (D <=> J)	Contradictory
(I | H) & (I | H) & G & (G <=> J) & (H <=> A) & (G <=> J) & (H <=> A) . What is H ?	(I | H) & G & (G <=> J) & (H <=> A) . What is H ?	(I | H) & G & (G <=> J) & (H <=> A)	Unknown HELP!
(~H | ~J) & (E ^ ~I) & B & (E ^ ~I) & (~H | ~J) & (E ^ ~I) & (~H | ~J) & E & E & E . What is ~B ?	(~H | ~J) & (E ^ ~I) & B & E . What is ~B ?	(~H | ~J) & (E ^ ~I) & B & E	False
(D & A) & (D & A) & (F <=> ~C) & (~C ^ G) & C & ~H & C & (G <=> ~B) & ~H & C . What is ~G ?	(D & A) & (F <=> ~C) & (~C ^ G) & C & ~H & (G <=> ~B) . What is ~G ?	(D & A) & (F <=> ~C) & (~C ^ G) & C & ~H & (G <=> ~B)	False
(~G ==> E) & ~G & (B & ~G) & (~G ==> E) & (B & ~G) & (B & ~G) & (C & B) . What is ~E ?	(~G ==> E) & ~G & (B & ~G) & (C & B) . What is ~E ?	(~G ==> E) & ~G & (B & ~G) & (C & B)	False
~G & (~G ==> A) & (~G ==> A) & ~G & ~G . What is G ?	~G & (~G ==> A) . What is G ?	~G & (~G ==> A)	False
~I & (D ^ ~I) & (D ^ ~I) & ~I & (~A & E) & C & (D ^ ~I) & C & (~A & E) . What is C ?	~I & (D ^ ~I) & (~A & E) & C . What is C ?	~I & (D ^ ~I) & (~A & E) & C	True
(~J ==> H) & (~J ==> H) & (~C | ~F) & ~H & ~H & ~H & ~F & (E | ~J) & ~F & (~J ==> H) . What is E ?	(~J ==> H) & (~C | ~F) & ~H & ~F & (E | ~J) . What is E ?	(~J ==> H) & (~C | ~F) & ~H & ~F & (E | ~J)	True
(~E | ~G) & (I ^ ~D) & (~D ^ ~J) & ~J & ~J & ~J & (~D ^ ~J) & G & (~E | ~G) . What is D ?	(~E | ~G) & (I ^ ~D) & (~D ^ ~J) & ~J & G . What is D ?	(~E | ~G) & (I ^ ~D) & (~D ^ ~J) & ~J & G	True
(~H ==> ~F) & (~F & ~J) & (I ^ ~D) & ~D & ~D & (~F & ~J) & ~E & (~H ==> ~F) & (~F & ~J) & (I ^ ~D) & (~H ==> ~F) & (I ^ ~D) . What is E ?	(~H ==> ~F) & (~F & ~J) & (I ^ ~D) & ~D & ~E . What is E ?	(~H ==> ~F) & (~F & ~J) & (I ^ ~D) & ~D & ~E	False
H & (J | I) & (J | I) & (~G ^ ~D) & (~D <=> C) & (C & ~F) & (~D <=> C) & (~G ^ ~D) & (C & ~F) . What is C ?	H & (J | I) & (~G ^ ~D) & (~D <=> C) & (C & ~F) . What is C ?	H & (J | I) & (~G ^ ~D) & (~D <=> C) & (C & ~F)	True
~E & (E | ~G) & ~E . What is G ?	~E & (E | ~G) . What is G ?	~E & (E | ~G)	False
B . What is ~B ?	B . What is ~B ?	B	False
(A | ~F) & C & C & C & ~F & ~F & (~C ==> ~I) & (~F & G) & (~C ==> ~I) & (~F & G) & (~C ==> ~I) . What is ~G ?	(A | ~F) & C & ~F & (~C ==> ~I) & (~F & G) . What is ~G ?	(A | ~F) & C & ~F & (~C ==> ~I) & (~F & G)	False
(~G | ~A) & (~A ==> ~E) & A & (~G | ~A) & (~G | ~A) & (~A ==> ~E) & A & A . What is ~G ?	(~G | ~A) & (~A ==> ~E) & A . What is ~G ?	(~G | ~A) & (~A ==> ~E) & A	True
(E ==> H) & ~G & (~C ^ F) & B & (~C ^ F) & ~G & (I ==> E) & (E ==> H) & (~C ^ F) & (E ==> H) . What is ~H ?	(E ==> H) & ~G & (~C ^ F) & B & (I ==> E) . What is ~H ?	(E ==> H) & ~G & (~C ^ F) & B & (I ==> E)	Unknown HELP!
(~A & ~B) & (~A & ~B) & (~C ==> ~I) & (~A & ~B) & ~J & (G ==> E) & ~J & ~C & (~C ==> ~I) & ~J & (E & ~A) & ~C & (E & ~A) & (E & ~A) . What is B ?	(~A & ~B) & (~C ==> ~I) & ~J & (G ==> E) & ~C & (E & ~A) . What is B ?	(~A & ~B) & (~C ==> ~I) & ~J & (G ==> E) & ~C & (E & ~A)	False
A & (~A ==> ~G) & (~I ==> ~A) & (~I ==> ~A) & (~I ==> ~A) . What is ~I ?	A & (~A ==> ~G) & (~I ==> ~A) . What is ~I ?	A & (~A ==> ~G) & (~I ==> ~A)	False
~J & ~J & ~J . What is ~J ?	~J . What is ~J ?	~J	True
B & B & B . What is ~B ?	B . What is ~B ?	B	False
G & (D <=> ~I) & (G & A) & H & (G & A) & H & H & (~B ==> G) & (G & A) & (D <=> ~I) . What is A ?	G & (D <=> ~I) & (G & A) & H & (~B ==> G) . What is A ?	G & (D <=> ~I) & (G & A) & H & (~B ==> G)	True
~B & ~B & ~B . What is ~B ?	~B . What is ~B ?	~B	True
(~J & H) & E & E & (E & I) & ~H & E & ~H . What is ~J ?	(~J & H) & E & (E & I) & ~H . What is ~J ?	(~J & H) & E & (E & I) & ~H	Contradictory
(A <=> B) & (B | ~D) & (~D | ~I) & (B | ~D) & ~G & (~D | ~I) & (H ==> ~G) & ~A & ~A & ~G & (H ==> ~G) & ~A & (H ==> ~G) . What is ~A ?	(A <=> B) & (B | ~D) & (~D | ~I) & ~G & (H ==> ~G) & ~A . What is ~A ?	(A <=> B) & (B | ~D) & (~D | ~I) & ~G & (H ==> ~G) & ~A	True
J & (~A ^ B) & J & (B & C) & (B & C) & B & (G | ~H) & (B & C) . What is ~C ?	J & (~A ^ B) & (B & C) & B & (G | ~H) . What is ~C ?	J & (~A ^ B) & (B & C) & B & (G | ~H)	False
~B & ~B & ~B . What is F ?	~B . What is F ?	~B	Unknown HELP!
(D & ~F) & (~F <=> I) & (D & ~F) & (D & ~F) & (I ^ H) & (I ^ H) & (I ^ H) . What is ~D ?	(D & ~F) & (~F <=> I) & (I ^ H) . What is ~D ?	(D & ~F) & (~F <=> I) & (I ^ H)	False
(~G & ~C) & G & G & (J ==> ~G) & G . What is J ?	(~G & ~C) & G & (J ==> ~G) . What is J ?	(~G & ~C) & G & (J ==> ~G)	Contradictory
(E & ~A) & (~A ==> I) & ~E & ~E & (~A ==> I) & (~A ==> I) . What is ~I ?	(E & ~A) & (~A ==> I) & ~E . What is ~I ?	(E & ~A) & (~A ==> I) & ~E	Contradictory
